lat,lon,Year,Month,precipf
45.75,-62.75,2006,8,3.138690608601509e-05
45.75,-62.75,2006,9,2.8154784011510022e-05
45.75,-62.75,2007,5,1.945890739906894e-05
45.75,-62.75,2007,6,2.629907125661172e-05
45.75,-62.75,2007,7,3.318763180961621e-05
45.75,-62.75,2007,8,3.0914029784859335e-05
45.75,-62.75,2007,9,3.2850872101401286e-05
45.75,-62.75,2008,5,3.574367199629221e-05
45.75,-62.75,2008,6,2.6018315683984383e-05
45.75,-62.75,2008,7,2.318063429104341e-05
45.75,-62.75,2008,8,1.9872209808835817e-05
45.75,-62.75,2008,9,4.303717219462042e-05
45.75,-62.75,2009,5,4.323616834122115e-05
45.75,-62.75,2009,6,3.594413094039813e-05
45.75,-62.75,2009,7,3.512719537720584e-05
45.75,-62.75,2009,8,4.360949007248439e-05
45.75,-62.75,2009,9,3.224817257510987e-05
45.75,-62.75,2010,5,2.8948135348291458e-05
45.75,-62.75,2010,6,3.354524536559091e-05
45.75,-62.75,2010,7,2.9305640532936134e-05
45.75,-62.75,2010,8,2.4147344572473498e-05
45.75,-62.75,2010,9,4.775033268998701e-05
45.75,-62.25,2006,5,3.5995790139142425e-05
45.75,-62.25,2006,6,4.3834575338053126e-05
45.75,-62.25,2006,7,4.8661700730228346e-05
45.75,-62.25,2006,8,3.635646521753378e-05
45.75,-62.25,2006,9,3.0293533091570642e-05
45.75,-62.25,2007,5,2.167166656046183e-05
45.75,-62.25,2007,6,3.220882538433519e-05
45.75,-62.25,2007,7,4.7790366606522085e-05
45.75,-62.25,2007,8,3.294603193391215e-05
45.75,-62.25,2007,9,3.4434255873823834e-05
45.75,-62.25,2008,5,4.2062235931531003e-05
45.75,-62.25,2008,6,3.3249980498576787e-05
45.75,-62.25,2008,7,3.0424515181154233e-05
45.75,-62.25,2008,8,2.4168904323231594e-05
45.75,-62.25,2008,9,4.303762713077364e-05
45.75,-62.25,2009,5,5.0436867214573925e-05
45.75,-62.25,2009,6,4.40353863481846e-05
45.75,-62.25,2009,7,4.208602298030615e-05
45.75,-62.25,2009,8,4.633360200962729e-05
45.75,-62.25,2009,9,3.6240040436316444e-05
45.75,-62.25,2010,5,3.195414564252339e-05
45.75,-62.25,2010,6,4.1311726680740475e-05
45.75,-62.25,2010,7,3.8000300125574657e-05
45.75,-62.25,2010,8,2.8593285487551753e-05
45.75,-62.25,2010,9,5.269767832776218e-05
45.75,-61.75,2006,5,3.357710065486227e-05
45.75,-61.75,2006,6,3.730877748229962e-05
45.75,-61.75,2006,7,4.609735056890845e-05
45.75,-61.75,2006,8,3.663189121856513e-05
45.75,-61.75,2006,9,3.149399439414206e-05
45.75,-61.75,2007,5,2.055141396565872e-05
45.75,-61.75,2007,6,3.258103016558304e-05
45.75,-61.75,2007,7,5.2073377081720836e-05
45.75,-61.75,2007,8,3.116310572288457e-05
45.75,-61.75,2007,9,3.2731932622454e-05
45.75,-61.75,2008,5,4.224677362727899e-05
45.75,-61.75,2008,6,3.414496341846984e-05
45.75,-61.75,2008,7,3.0680245253799126e-05
45.75,-61.75,2008,8,2.6395957257401104e-05
45.75,-61.75,2008,9,3.8727743894740455e-05
45.75,-61.75,2009,5,5.020450524513777e-05
45.75,-61.75,2009,6,4.2869066197681606e-05
45.75,-61.75,2009,7,4.087170955377741e-05
45.75,-61.75,2009,8,4.446940531194389e-05
45.75,-61.75,2009,9,3.702277500161564e-05
45.75,-61.75,2010,5,3.1215297099448964e-05
45.75,-61.75,2010,6,3.9169544188967276e-05
45.75,-61.75,2010,7,3.7786231130014325e-05
45.75,-61.75,2010,8,2.9310634745519718e-05
45.75,-61.75,2010,9,5.355721971214237e-05
46.25,-99.75,2006,5,1.8318032924664033e-05
46.25,-99.75,2006,6,9.688575659142866e-06
46.25,-99.75,2006,7,1.264484353382595e-05
46.25,-99.75,2006,8,2.6769376253512183e-05
46.25,-99.75,2006,9,2.4511044606730554e-05
46.25,-99.75,2007,5,5.199032367802521e-05
46.25,-99.75,2007,6,3.725102367416374e-05
46.25,-99.75,2007,7,1.4176412325272644e-05
46.25,-99.75,2007,8,3.702413858106975e-05
46.25,-99.75,2007,9,2.352118711629695e-05
46.25,-99.75,2008,5,1.4731226244409314e-05
46.25,-99.75,2008,6,4.548841005943179e-05
46.25,-99.75,2008,7,2.952337092126765e-05
46.25,-99.75,2008,8,1.9068892139727346e-05
46.25,-99.75,2008,9,2.9783301053035866e-05
46.25,-99.75,2009,5,1.94401831896745e-05
46.25,-99.75,2009,6,3.387386522935761e-05
46.25,-99.75,2009,7,3.077080778119752e-05
46.25,-99.75,2009,8,1.014424645881439e-05
46.25,-99.75,2009,9,1.6398717712450226e-05
46.25,-99.75,2010,5,3.094107145524601e-05
46.25,-99.75,2010,6,4.503288260915041e-05
46.25,-99.75,2010,7,2.910729353137046e-05
46.25,-99.75,2010,8,3.072312188266629e-05
46.25,-99.75,2010,9,3.8539311064256e-05
46.25,-99.25,2006,5,1.8994850328735516e-05
46.25,-99.25,2006,6,1.0535924727150813e-05
46.25,-99.25,2006,7,1.4520626618011903e-05
46.25,-99.25,2006,8,2.699862569983454e-05
46.25,-99.25,2006,9,2.6895792127075897e-05
46.25,-99.25,2007,5,4.8057001396640064e-05
46.25,-99.25,2007,6,4.511490302737305e-05
46.25,-99.25,2007,7,1.3432314289726463e-05
46.25,-99.25,2007,8,3.844591054689222e-05
46.25,-99.25,2007,9,2.558500290940439e-05
46.25,-99.25,2008,5,1.5868578394532513e-05
46.25,-99.25,2008,6,4.9620311246438103e-05
46.25,-99.25,2008,7,2.7010448010420233e-05
46.25,-99.25,2008,8,2.3373546678454666e-05
46.25,-99.25,2008,9,3.030627170658694e-05
46.25,-99.25,2009,5,1.932958170374056e-05
46.25,-99.25,2009,6,3.4729109961754524e-05
46.25,-99.25,2009,7,2.78646189647748e-05
46.25,-99.25,2009,8,1.22594459455172e-05
46.25,-99.25,2009,9,1.725733831894396e-05
46.25,-99.25,2010,5,3.0755480816571175e-05
46.25,-99.25,2010,6,4.746948818982651e-05
46.25,-99.25,2010,7,2.8681163355075145e-05
46.25,-99.25,2010,8,3.087747931876892e-05
46.25,-99.25,2010,9,3.823737703967609e-05
46.25,-98.75,2006,5,1.865161278362527e-05
46.25,-98.75,2006,6,1.1749151841981368e-05
46.25,-98.75,2006,7,1.4243812469004066e-05
46.25,-98.75,2006,8,2.635227554106318e-05
46.25,-98.75,2006,9,3.0344083560625754e-05
46.25,-98.75,2007,5,4.472667616528178e-05
46.25,-98.75,2007,6,5.238790701890632e-05
46.25,-98.75,2007,7,1.2854185052168348e-05
46.25,-98.75,2007,8,3.0599991066102276e-05
46.25,-98.75,2007,9,2.7719423160732505e-05
46.25,-98.75,2008,5,1.6003684241042954e-05
46.25,-98.75,2008,6,5.464858282332822e-05
46.25,-98.75,2008,7,2.492708285198051e-05
46.25,-98.75,2008,8,2.7576764334919428e-05
46.25,-98.75,2008,9,3.416420238312757e-05
46.25,-98.75,2009,5,1.8512644936674952e-05
46.25,-98.75,2009,6,3.5107166057990466e-05
46.25,-98.75,2009,7,2.4071530970024283e-05
46.25,-98.75,2009,8,1.3034419035203967e-05
46.25,-98.75,2009,9,1.8781533884876448e-05
46.25,-98.75,2010,5,2.951418575023131e-05
46.25,-98.75,2010,6,4.723986807150538e-05
46.25,-98.75,2010,7,2.9915961473868913e-05
46.25,-98.75,2010,8,3.315440273439815e-05
46.25,-98.75,2010,9,4.14176315468421e-05
46.25,-98.25,2006,5,1.890805624621943e-05
46.25,-98.25,2006,6,1.2708564834322071e-05
46.25,-98.25,2006,7,1.6218926804314043e-05
46.25,-98.25,2006,8,2.542035168226397e-05
46.25,-98.25,2006,9,3.295358997625897e-05
46.25,-98.25,2007,5,4.2855980550810146e-05
46.25,-98.25,2007,6,5.6438850556261853e-05
46.25,-98.25,2007,7,1.2511005634324544e-05
46.25,-98.25,2007,8,2.850137448156202e-05
46.25,-98.25,2007,9,2.948375531269439e-05
46.25,-98.25,2008,5,1.66319953209385e-05
46.25,-98.25,2008,6,5.8440325057655214e-05
46.25,-98.25,2008,7,2.3222062297473792e-05
46.25,-98.25,2008,8,3.144053681641722e-05
46.25,-98.25,2008,9,3.234529734270839e-05
46.25,-98.25,2009,5,1.7478417271503176e-05
46.25,-98.25,2009,6,3.5500605245353255e-05
46.25,-98.25,2009,7,2.1144582036821788e-05
46.25,-98.25,2009,8,1.4941238391150404e-05
46.25,-98.25,2009,9,1.988532604103848e-05
46.25,-98.25,2010,5,3.097267874156874e-05
46.25,-98.25,2010,6,4.708768062810266e-05
46.25,-98.25,2010,7,2.7552237154354866e-05
46.25,-98.25,2010,8,3.570730223071477e-05
46.25,-98.25,2010,9,4.111813123908569e-05
46.25,-97.75,2006,5,1.7937635372009615e-05
46.25,-97.75,2006,6,1.3376924902678648e-05
46.25,-97.75,2006,7,1.8804945565050495e-05
46.25,-97.75,2006,8,2.444908766360384e-05
46.25,-97.75,2006,9,3.493767773186107e-05
46.25,-97.75,2007,5,4.0194473348941256e-05
46.25,-97.75,2007,6,5.967513210549669e-05
46.25,-97.75,2007,7,1.2530014806596653e-05
46.25,-97.75,2007,8,2.628298268012299e-05
46.25,-97.75,2007,9,3.062668001779419e-05
46.25,-97.75,2008,5,1.7037432277147085e-05
46.25,-97.75,2008,6,6.121380128073875e-05
46.25,-97.75,2008,7,2.2044135245403324e-05
46.25,-97.75,2008,8,3.543213667476448e-05
46.25,-97.75,2008,9,3.219194696369454e-05
46.25,-97.75,2009,5,1.645255003959465e-05
46.25,-97.75,2009,6,3.502122154361113e-05
46.25,-97.75,2009,7,1.868036148860459e-05
46.25,-97.75,2009,8,1.6713853507175073e-05
46.25,-97.75,2009,9,2.0438795607191754e-05
46.25,-97.75,2010,5,3.0014938848998796e-05
46.25,-97.75,2010,6,4.66399856876155e-05
46.25,-97.75,2010,7,2.947090965983947e-05
46.25,-97.75,2010,8,3.43289648201722e-05
46.25,-97.75,2010,9,3.916743748451507e-05
46.25,-97.25,2006,5,1.7494382874364448e-05
46.25,-97.25,2006,6,1.5259113510464792e-05
46.25,-97.25,2006,7,1.996491783136244e-05
46.25,-97.25,2006,8,2.3809781055721976e-05
46.25,-97.25,2006,9,3.662702246535569e-05
46.25,-97.25,2007,5,4.0901406107294745e-05
46.25,-97.25,2007,6,6.141985796472108e-05
46.25,-97.25,2007,7,1.1966471276562033e-05
46.25,-97.25,2007,8,2.4648840254960468e-05
46.25,-97.25,2007,9,3.188948231536888e-05
46.25,-97.25,2008,5,2.025438743050615e-05
46.25,-97.25,2008,6,6.139709976504075e-05
46.25,-97.25,2008,7,2.216221881831592e-05
46.25,-97.25,2008,8,3.6324122720127734e-05
46.25,-97.25,2008,9,3.210169274006809e-05
46.25,-97.25,2009,5,1.65734417690246e-05
46.25,-97.25,2009,6,3.649645005658897e-05
46.25,-97.25,2009,7,1.4625869151094474e-05
46.25,-97.25,2009,8,1.8765211941118217e-05
46.25,-97.25,2009,9,2.0513835832676002e-05
46.25,-97.25,2010,5,2.5308425090922964e-05
46.25,-97.25,2010,6,4.8028556333561875e-05
46.25,-97.25,2010,7,3.2075205611313396e-05
46.25,-97.25,2010,8,3.206276496736234e-05
46.25,-97.25,2010,9,3.8614721386563224e-05
46.25,-96.75,2006,5,1.8299318403634397e-05
46.25,-96.75,2006,6,1.6246397598192647e-05
46.25,-96.75,2006,7,2.287679779254492e-05
46.25,-96.75,2006,8,2.3464266961426006e-05
46.25,-96.75,2006,9,3.9756631219608114e-05
46.25,-96.75,2007,5,3.832041039067514e-05
46.25,-96.75,2007,6,6.250134074055798e-05
46.25,-96.75,2007,7,1.3327988325715428e-05
46.25,-96.75,2007,8,2.4802019563796215e-05
46.25,-96.75,2007,9,3.496496914389506e-05
46.25,-96.75,2008,5,1.9798144696017794e-05
46.25,-96.75,2008,6,6.555979163103132e-05
46.25,-96.75,2008,7,2.2189765802536494e-05
46.25,-96.75,2008,8,4.095897998618068e-05
46.25,-96.75,2008,9,3.3197140635812804e-05
46.25,-96.75,2009,5,1.5944357958833536e-05
46.25,-96.75,2009,6,3.1460446337957154e-05
46.25,-96.75,2009,7,1.2802351080730726e-05
46.25,-96.75,2009,8,2.1849864622245078e-05
46.25,-96.75,2009,9,2.120922207920819e-05
46.25,-96.75,2010,5,2.4663340053635936e-05
46.25,-96.75,2010,6,4.991317916764719e-05
46.25,-96.75,2010,7,3.375306032962117e-05
46.25,-96.75,2010,8,3.498945789723922e-05
46.25,-96.75,2010,9,4.0467672527783975e-05
46.25,-96.25,2006,5,2.021023486153603e-05
46.25,-96.25,2006,6,1.90728273212315e-05
46.25,-96.25,2006,7,2.5229966863414867e-05
46.25,-96.25,2006,8,2.8395021794331627e-05
46.25,-96.25,2006,9,4.2825685630454305e-05
46.25,-96.25,2007,5,3.924545590498539e-05
46.25,-96.25,2007,6,6.620226622224834e-05
46.25,-96.25,2007,7,1.631440384094212e-05
46.25,-96.25,2007,8,3.3107527618980725e-05
46.25,-96.25,2007,9,4.2858195197581496e-05
46.25,-96.25,2008,5,2.1108360448225895e-05
46.25,-96.25,2008,6,6.976757974411404e-05
46.25,-96.25,2008,7,2.4129817110669422e-05
46.25,-96.25,2008,8,4.430869937089773e-05
46.25,-96.25,2008,9,3.867370858202067e-05
46.25,-96.25,2009,5,1.669661165598814e-05
46.25,-96.25,2009,6,3.345971895617102e-05
46.25,-96.25,2009,7,1.4769762926956875e-05
46.25,-96.25,2009,8,2.7835947333340158e-05
46.25,-96.25,2009,9,2.1904609207773023e-05
46.25,-96.25,2010,5,2.67797852366141e-05
46.25,-96.25,2010,6,5.265952231379069e-05
46.25,-96.25,2010,7,3.888030832009715e-05
46.25,-96.25,2010,8,4.2684146044225256e-05
46.25,-96.25,2010,9,4.4783446897032667e-05
46.25,-95.75,2006,5,1.8424468664283765e-05
46.25,-95.75,2006,6,2.1923394683357838e-05
46.25,-95.75,2006,7,2.6983535624981782e-05
46.25,-95.75,2006,8,3.242442349282726e-05
46.25,-95.75,2006,9,4.279060618218959e-05
46.25,-95.75,2007,5,3.535998522860125e-05
46.25,-95.75,2007,6,6.599671465004064e-05
46.25,-95.75,2007,7,1.9353648891266616e-05
46.25,-95.75,2007,8,3.889125644646231e-05
46.25,-95.75,2007,9,4.844226897719276e-05
46.25,-95.75,2008,5,2.222047889052333e-05
46.25,-95.75,2008,6,6.754185239223886e-05
46.25,-95.75,2008,7,2.6950941851910578e-05
46.25,-95.75,2008,8,4.412165357736451e-05
46.25,-95.75,2008,9,4.2804369323522216e-05
46.25,-95.75,2009,5,1.625783354450921e-05
46.25,-95.75,2009,6,3.456550783234036e-05
46.25,-95.75,2009,7,1.8239806649944512e-05
46.25,-95.75,2009,8,3.291602938573868e-05
46.25,-95.75,2009,9,2.2020510332859677e-05
46.25,-95.75,2010,5,2.674262035137395e-05
46.25,-95.75,2010,6,5.408615801020846e-05
46.25,-95.75,2010,7,4.3781346812925397e-05
46.25,-95.75,2010,8,5.047418247534728e-05
46.25,-95.75,2010,9,4.7470460583466194e-05
46.25,-95.25,2006,5,1.9432809263717202e-05
46.25,-95.25,2006,6,2.1960495670884464e-05
46.25,-95.25,2006,7,2.5965442975255597e-05
46.25,-95.25,2006,8,3.573902718702382e-05
46.25,-95.25,2006,9,4.097337394147378e-05
46.25,-95.25,2007,5,3.405170367204984e-05
46.25,-95.25,2007,6,6.208991384969073e-05
46.25,-95.25,2007,7,2.0058956359065634e-05
46.25,-95.25,2007,8,4.3318618400502925e-05
46.25,-95.25,2007,9,5.020039360582966e-05
46.25,-95.25,2008,5,2.3962197886878164e-05
46.25,-95.25,2008,6,6.977501822547083e-05
46.25,-95.25,2008,7,2.6560967064193803e-05
46.25,-95.25,2008,8,4.7873331153022925e-05
46.25,-95.25,2008,9,4.254241043390265e-05
46.25,-95.25,2009,5,1.5096721248134082e-05
46.25,-95.25,2009,6,3.539658591928211e-05
46.25,-95.25,2009,7,2.113611760846643e-05
46.25,-95.25,2009,8,3.629138700604024e-05
46.25,-95.25,2009,9,2.1956766571780995e-05
46.25,-95.25,2010,5,2.6998269869623083e-05
46.25,-95.25,2010,6,5.484243670737394e-05
46.25,-95.25,2010,7,4.615376538672482e-05
46.25,-95.25,2010,8,4.974153056622289e-05
46.25,-95.25,2010,9,4.781664399132306e-05
46.25,-94.75,2006,5,1.9432718939868443e-05
46.25,-94.75,2006,6,2.2311416262491927e-05
46.25,-94.75,2006,7,2.4783323443875175e-05
46.25,-94.75,2006,8,3.607398118389247e-05
46.25,-94.75,2006,9,3.672558287869758e-05
46.25,-94.75,2007,5,3.350852743785076e-05
46.25,-94.75,2007,6,5.4695708525690874e-05
46.25,-94.75,2007,7,2.06975379688501e-05
46.25,-94.75,2007,8,4.480194834259017e-05
46.25,-94.75,2007,9,5.222020094954871e-05
46.25,-94.75,2008,5,2.6389304576786153e-05
46.25,-94.75,2008,6,6.205306695784192e-05
46.25,-94.75,2008,7,2.5841702594102535e-05
46.25,-94.75,2008,8,4.071364156875166e-05
46.25,-94.75,2008,9,3.9005816958676e-05
46.25,-94.75,2009,5,1.4541845615266513e-05
46.25,-94.75,2009,6,3.300566308273763e-05
46.25,-94.75,2009,7,2.2608037889266222e-05
46.25,-94.75,2009,8,3.770244341163862e-05
46.25,-94.75,2009,9,1.983470372781092e-05
46.25,-94.75,2010,5,2.528288705181223e-05
46.25,-94.75,2010,6,5.066422751246845e-05
46.25,-94.75,2010,7,4.535754356590086e-05
46.25,-94.75,2010,8,5.161827095532586e-05
46.25,-94.75,2010,9,4.7226585069137335e-05
46.25,-94.25,2006,5,2.0853954783519162e-05
46.25,-94.25,2006,6,2.2997235803856598e-05
46.25,-94.25,2006,7,2.4074338451067624e-05
46.25,-94.25,2006,8,3.4723119686735375e-05
46.25,-94.25,2006,9,3.34446830289418e-05
46.25,-94.25,2007,5,3.45601416560084e-05
46.25,-94.25,2007,6,4.710878027867811e-05
46.25,-94.25,2007,7,2.2275118329790325e-05
46.25,-94.25,2007,8,4.417031976570783e-05
46.25,-94.25,2007,9,5.679168417825527e-05
46.25,-94.25,2008,5,3.0405401704933133e-05
46.25,-94.25,2008,6,5.396743598093205e-05
46.25,-94.25,2008,7,2.597334952407627e-05
46.25,-94.25,2008,8,3.976939263634703e-05
46.25,-94.25,2008,9,3.851451393829253e-05
46.25,-94.25,2009,5,1.7720179004945913e-05
46.25,-94.25,2009,6,2.976227035957161e-05
46.25,-94.25,2009,7,2.493845991379645e-05
46.25,-94.25,2009,8,3.7373954025924615e-05
46.25,-94.25,2009,9,1.8283698253696082e-05
46.25,-94.25,2010,5,2.885901657637393e-05
46.25,-94.25,2010,6,4.594163802799552e-05
46.25,-94.25,2010,7,4.599786284943367e-05
46.25,-94.25,2010,8,5.204350314624313e-05
46.25,-94.25,2010,9,5.1829731801378746e-05
46.25,-93.75,2006,5,2.0900124002733927e-05
46.25,-93.75,2006,6,2.437915201921233e-05
46.25,-93.75,2006,7,2.367399278087547e-05
46.25,-93.75,2006,8,3.700681013053864e-05
46.25,-93.75,2006,9,2.8762714257505687e-05
46.25,-93.75,2007,5,3.282543966294739e-05
46.25,-93.75,2007,6,4.095468649539432e-05
46.25,-93.75,2007,7,2.389036361994193e-05
46.25,-93.75,2007,8,4.812918522917141e-05
46.25,-93.75,2007,9,5.98341243404595e-05
46.25,-93.75,2008,5,3.4288825105935786e-05
46.25,-93.75,2008,6,4.837324410130369e-05
46.25,-93.75,2008,7,2.64308839333461e-05
46.25,-93.75,2008,8,2.709635983812153e-05
46.25,-93.75,2008,9,3.564520643952555e-05
46.25,-93.75,2009,5,1.8001876720479834e-05
46.25,-93.75,2009,6,2.7838343361648772e-05
46.25,-93.75,2009,7,2.7469666076717474e-05
46.25,-93.75,2009,8,4.0893772873894545e-05
46.25,-93.75,2009,9,1.595742410567755e-05
46.25,-93.75,2010,5,2.89669602359762e-05
46.25,-93.75,2010,6,4.622950340974844e-05
46.25,-93.75,2010,7,5.09018383025039e-05
46.25,-93.75,2010,8,5.2511843901568966e-05
46.25,-93.75,2010,9,5.051101733131539e-05
46.25,-93.25,2006,5,2.133593721191069e-05
46.25,-93.25,2006,6,2.6338178352839727e-05
46.25,-93.25,2006,7,2.3890421327185932e-05
46.25,-93.25,2006,8,3.777460371214059e-05
46.25,-93.25,2006,9,2.4548339442276302e-05
46.25,-93.25,2007,5,3.369132190294931e-05
46.25,-93.25,2007,6,3.313076275321218e-05
46.25,-93.25,2007,7,2.480445192463226e-05
46.25,-93.25,2007,8,4.940057003386113e-05
46.25,-93.25,2007,9,6.295295572999275e-05
46.25,-93.25,2008,5,3.323003787050122e-05
46.25,-93.25,2008,6,4.173914724923122e-05
46.25,-93.25,2008,7,2.829864082718172e-05
46.25,-93.25,2008,8,2.11535383258526e-05
46.25,-93.25,2008,9,3.388617140849421e-05
46.25,-93.25,2009,5,1.8164929495546565e-05
46.25,-93.25,2009,6,2.5378075957860346e-05
46.25,-93.25,2009,7,3.088693023816664e-05
46.25,-93.25,2009,8,4.302231966716917e-05
46.25,-93.25,2009,9,1.3171874117843634e-05
46.25,-93.25,2010,5,2.663709106324912e-05
46.25,-93.25,2010,6,4.539859025769957e-05
46.25,-93.25,2010,7,5.533463664510745e-05
46.25,-93.25,2010,8,5.3833049520589965e-05
46.25,-93.25,2010,9,5.228533076432803e-05
46.25,-92.75,2006,5,3.202731486796223e-05
46.25,-92.75,2006,6,3.0495160214035386e-05
46.25,-92.75,2006,7,2.7773193022746285e-05
46.25,-92.75,2006,8,2.6754360786850016e-05
46.25,-92.75,2006,9,2.635924356274207e-05
46.25,-92.75,2007,5,3.3440294984013194e-05
46.25,-92.75,2007,6,2.842739812235114e-05
46.25,-92.75,2007,7,2.1006159556175555e-05
46.25,-92.75,2007,8,3.4179592190749616e-05
46.25,-92.75,2007,9,5.402324672978409e-05
46.25,-92.75,2008,5,2.928056179024406e-05
46.25,-92.75,2008,6,4.620751882799349e-05
46.25,-92.75,2008,7,3.564435637796791e-05
46.25,-92.75,2008,8,2.441649520863552e-05
46.25,-92.75,2008,9,3.6947105553774655e-05
46.25,-92.75,2009,5,1.7586082867912792e-05
46.25,-92.75,2009,6,2.1937960488571663e-05
46.25,-92.75,2009,7,3.184633268010235e-05
46.25,-92.75,2009,8,4.851007470345471e-05
46.25,-92.75,2009,9,1.3151167958980076e-05
46.25,-92.75,2010,5,2.8478360178331846e-05
46.25,-92.75,2010,6,4.409800971262879e-05
46.25,-92.75,2010,7,5.141475190121039e-05
46.25,-92.75,2010,8,5.736779830232202e-05
46.25,-92.75,2010,9,5.840112942612057e-05
46.25,-92.25,2006,5,4.317563153038816e-05
46.25,-92.25,2006,6,3.375706354601012e-05
46.25,-92.25,2006,7,3.249422450826084e-05
46.25,-92.25,2006,8,1.431637281761537e-05
46.25,-92.25,2006,9,2.82878318574357e-05
46.25,-92.25,2007,5,3.408224630920043e-05
46.25,-92.25,2007,6,2.4686821844828916e-05
46.25,-92.25,2007,7,1.6407819429382415e-05
46.25,-92.25,2007,8,1.7316457009928305e-05
46.25,-92.25,2007,9,4.406205869251778e-05
46.25,-92.25,2008,5,2.6166570755664465e-05
46.25,-92.25,2008,6,5.0867217385904456e-05
46.25,-92.25,2008,7,4.2042789197071695e-05
46.25,-92.25,2008,8,2.7557167611686365e-05
46.25,-92.25,2008,9,3.96494825597007e-05
46.25,-92.25,2009,5,1.8165115697740013e-05
46.25,-92.25,2009,6,1.9133198193799217e-05
46.25,-92.25,2009,7,3.239156478100412e-05
46.25,-92.25,2009,8,5.366511982403623e-05
46.25,-92.25,2009,9,1.3034442114249339e-05
46.25,-92.25,2010,5,2.7456733666992602e-05
46.25,-92.25,2010,6,4.407849505668343e-05
46.25,-92.25,2010,7,4.906335579807073e-05
46.25,-92.25,2010,8,5.289313521878211e-05
46.25,-92.25,2010,9,6.177561214978355e-05
46.25,-91.75,2006,5,4.869749976014802e-05
46.25,-91.75,2006,6,3.371332217672792e-05
46.25,-91.75,2006,7,3.3044774944869916e-05
46.25,-91.75,2006,8,1.3220615559209506e-05
46.25,-91.75,2006,9,3.0074575160199402e-05
46.25,-91.75,2007,5,3.3237497844816926e-05
46.25,-91.75,2007,6,2.280853651139836e-05
46.25,-91.75,2007,7,1.5852275314241724e-05
46.25,-91.75,2007,8,1.358023037111694e-05
46.25,-91.75,2007,9,4.531124739089639e-05
46.25,-91.75,2008,5,2.65842982416426e-05
46.25,-91.75,2008,6,4.9848887971748467e-05
46.25,-91.75,2008,7,4.302690497948539e-05
46.25,-91.75,2008,8,2.5520417358890482e-05
46.25,-91.75,2008,9,3.882187342275495e-05
46.25,-91.75,2009,5,1.8330769910381063e-05
46.25,-91.75,2009,6,1.7031972490144653e-05
46.25,-91.75,2009,7,2.9882492691925682e-05
46.25,-91.75,2009,8,5.0772980504032805e-05
46.25,-91.75,2009,9,1.412388738679995e-05
46.25,-91.75,2010,5,2.546118450323575e-05
46.25,-91.75,2010,6,4.0790505318582734e-05
46.25,-91.75,2010,7,5.08668364239976e-05
46.25,-91.75,2010,8,5.8504577020095395e-05
46.25,-91.75,2010,9,5.84757599308394e-05
46.25,-91.25,2006,5,5.354683539083466e-05
46.25,-91.25,2006,6,3.2322018176185925e-05
46.25,-91.25,2006,7,3.314148902631583e-05
46.25,-91.25,2006,8,1.5700537026242684e-05
46.25,-91.25,2006,9,3.456111467402915e-05
46.25,-91.25,2007,5,2.757096470744839e-05
46.25,-91.25,2007,6,1.8169807868092154e-05
46.25,-91.25,2007,7,1.452630184223079e-05
46.25,-91.25,2007,8,1.3297710611501469e-05
46.25,-91.25,2007,9,4.9926988546407834e-05
46.25,-91.25,2008,5,2.720539872084813e-05
46.25,-91.25,2008,6,4.68805883642176e-05
46.25,-91.25,2008,7,4.733563938479561e-05
46.25,-91.25,2008,8,2.6843274190432417e-05
46.25,-91.25,2008,9,3.854230767467437e-05
46.25,-91.25,2009,5,1.844851307865728e-05
46.25,-91.25,2009,6,1.2934747215886943e-05
46.25,-91.25,2009,7,2.6320584983673436e-05
46.25,-91.25,2009,8,4.5206712450527034e-05
46.25,-91.25,2009,9,1.4590080339140406e-05
46.25,-91.25,2010,5,2.8977515253693353e-05
46.25,-91.25,2010,6,3.704025150827276e-05
46.25,-91.25,2010,7,5.247310855961405e-05
46.25,-91.25,2010,8,5.7435088498285484e-05
46.25,-91.25,2010,9,6.773902747669649e-05
46.25,-90.75,2006,5,5.615240364758596e-05
46.25,-90.75,2006,6,3.0980745977219705e-05
46.25,-90.75,2006,7,3.261142143380143e-05
46.25,-90.75,2006,8,1.786331190253753e-05
46.25,-90.75,2006,9,3.5276259027009855e-05
46.25,-90.75,2007,5,2.3658966131588586e-05
46.25,-90.75,2007,6,1.522346084099624e-05
46.25,-90.75,2007,7,1.2168150960955778e-05
46.25,-90.75,2007,8,1.3007274388587483e-05
46.25,-90.75,2007,9,5.220514483710304e-05
46.25,-90.75,2008,5,2.6417831685490094e-05
46.25,-90.75,2008,6,4.473800037890404e-05
46.25,-90.75,2008,7,4.617571871740951e-05
46.25,-90.75,2008,8,2.331049705166865e-05
46.25,-90.75,2008,9,3.3627718474018203e-05
46.25,-90.75,2009,5,1.3782225895424048e-05
46.25,-90.75,2009,6,1.0877301167392754e-05
46.25,-90.75,2009,7,2.2202943798521254e-05
46.25,-90.75,2009,8,3.8632754825894354e-05
46.25,-90.75,2009,9,1.5059256240977995e-05
46.25,-90.75,2010,5,2.8906371869163064e-05
46.25,-90.75,2010,6,3.513500319130893e-05
46.25,-90.75,2010,7,5.4432844735253166e-05
46.25,-90.75,2010,8,5.97280637468958e-05
46.25,-90.75,2010,9,6.556419208723155e-05
46.25,-90.25,2006,5,5.6282673386094885e-05
46.25,-90.25,2006,6,3.30336450632629e-05
